+220.000E-06,-20.100502E-03,+4.266332E-03
+221.000E-06,-32.663316E-03,+3.512563E-03
+222.000E-06,-32.663316E-03,+1.000000E-03
+223.000E-06,-26.381909E-03,+1.000000E-03
+224.000E-06,-20.100502E-03,+1.502513E-03
+225.000E-06,-26.381909E-03,+5.020101E-03
+226.000E-06,-20.100502E-03,+1.000000E-03
+227.000E-06,-26.381909E-03,+3.512563E-03
+228.000E-06,-20.100502E-03,+1.000000E-03
+229.000E-06,-20.100502E-03,+2.256281E-03
+230.000E-06,-20.100502E-03,+5.020101E-03
+231.000E-06,-32.663316E-03,+2.256281E-03
+232.000E-06,-22.613065E-03,+4.266332E-03
+233.000E-06,-20.100502E-03,+5.020101E-03
+234.000E-06,-20.100502E-03,+13.060301E-03
+235.000E-06,-20.100502E-03,+11.552764E-03
+236.000E-06,-2.512563E-03,+9.040201E-03
+237.000E-06,+0.0E+00,+7.532663E-03
+238.000E-06,-2.512563E-03,+5.020101E-03
+239.000E-06,-6.281407E-03,+6.276382E-03
+240.000E-06,-20.100502E-03,-2.266332E-03
+241.000E-06,-20.100502E-03,-3.020100E-03
+242.000E-06,-16.331658E-03,+1.502513E-03
+243.000E-06,-6.281407E-03,-3.020100E-03
+244.000E-06,+0.0E+00,-7.040201E-03
+245.000E-06,-12.562814E-03,-4.276382E-03
+246.000E-06,-20.100502E-03,-6.286432E-03
+247.000E-06,-20.100502E-03,-20.356784E-03
+248.000E-06,-40.201005E-03,-30.407035E-03
+249.000E-06,-12.562814E-03,-23.120603E-03
+250.000E-06,-20.100502E-03,-19.100502E-03
+251.000E-06,-12.562814E-03,-29.653266E-03
+252.000E-06,-20.100502E-03,-43.221105E-03
+253.000E-06,-12.562814E-03,-36.437185E-03
+254.000E-06,-2.512563E-03,-43.221105E-03
+255.000E-06,-12.562814E-03,-19.100502E-03
+256.000E-06,-6.281407E-03,-39.201005E-03
+257.000E-06,-6.281407E-03,-52.517587E-03
+258.000E-06,-16.331658E-03,-71.361808E-03
+259.000E-06,+12.562814E-03,-67.341708E-03
+260.000E-06,-20.100502E-03,-51.261306E-03
+261.000E-06,+0.0E+00,-56.537688E-03
+262.000E-06,+0.0E+00,-59.804019E-03
+263.000E-06,+0.0E+00,-75.381909E-03
+264.000E-06,+20.100502E-03,-83.422110E-03
+265.000E-06,+0.0E+00,-91.462311E-03
+266.000E-06,+16.331658E-03,-94.728642E-03
+267.000E-06,+12.562814E-03,-97.994974E-03
+268.000E-06,+20.100502E-03,-91.964823E-03
+269.000E-06,+0.0E+00,-107.542712E-03
+270.000E-06,+20.100502E-03,-100.005024E-03
+271.000E-06,+0.0E+00,-107.542712E-03
+272.000E-06,+0.0E+00,-118.849245E-03
+273.000E-06,+20.100502E-03,-123.623114E-03
+274.000E-06,+2.512563E-03,-119.603014E-03
+275.000E-06,+12.562814E-03,-119.603014E-03
+276.000E-06,+28.894472E-03,-127.643215E-03
+277.000E-06,+12.562814E-03,-122.115577E-03
+278.000E-06,+22.613065E-03,-135.683416E-03
+279.000E-06,+20.100502E-03,-135.683416E-03
+280.000E-06,+36.432160E-03,-139.703516E-03
+281.000E-06,+40.201005E-03,-135.683416E-03
+282.000E-06,+22.613065E-03,-137.693466E-03
+283.000E-06,+40.201005E-03,-143.723616E-03
+284.000E-06,+56.532663E-03,-136.185928E-03
+285.000E-06,+60.301507E-03,-135.683416E-03
+286.000E-06,+56.532663E-03,-135.683416E-03
+287.000E-06,+46.482412E-03,-139.703516E-03
+288.000E-06,+42.713567E-03,-134.929647E-03
+289.000E-06,+26.381909E-03,-151.763817E-03
+290.000E-06,+40.201005E-03,-148.246230E-03
+291.000E-06,+40.201005E-03,-154.276380E-03
+292.000E-06,+42.713567E-03,-143.723616E-03
+293.000E-06,+66.582914E-03,-138.195978E-03
+294.000E-06,+60.301507E-03,-134.929647E-03
+295.000E-06,+60.301507E-03,-144.979898E-03
+296.000E-06,+80.402009E-03,-136.185928E-03
+297.000E-06,+46.482412E-03,-138.195978E-03
+298.000E-06,+80.402009E-03,-151.010049E-03
+299.000E-06,+80.402009E-03,-135.683416E-03
+300.000E-06,+60.301507E-03,-131.663315E-03
+301.000E-06,+66.582914E-03,-139.703516E-03
+302.000E-06,+42.713567E-03,-134.929647E-03
+303.000E-06,+60.301507E-03,-123.623114E-03
+304.000E-06,+40.201005E-03,-119.603014E-03
+305.000E-06,+66.582914E-03,-111.562813E-03
+306.000E-06,+42.713567E-03,-114.075376E-03
+307.000E-06,+66.582914E-03,-127.643215E-03
+308.000E-06,+62.814070E-03,-122.869345E-03
+309.000E-06,+46.482412E-03,-102.015074E-03
+310.000E-06,+22.613065E-03,-102.768843E-03
+311.000E-06,+26.381909E-03,-99.502511E-03
+312.000E-06,+40.201005E-03,-91.462311E-03
+313.000E-06,+20.100502E-03,-85.934672E-03
+314.000E-06,+36.432160E-03,-83.422110E-03
+315.000E-06,+20.100502E-03,-77.894471E-03
+316.000E-06,+20.100502E-03,-71.864321E-03
+317.000E-06,+6.281407E-03,-68.597989E-03
+318.000E-06,+2.512563E-03,-55.281406E-03
+319.000E-06,-12.562814E-03,-63.321607E-03
+320.000E-06,-2.512563E-03,-59.804019E-03
+321.000E-06,-32.663316E-03,-47.241205E-03
+322.000E-06,-56.532663E-03,-43.221105E-03
+323.000E-06,-52.763819E-03,-27.140703E-03
+324.000E-06,-40.201005E-03,-23.120603E-03
+325.000E-06,-60.301507E-03,-19.100502E-03
+326.000E-06,-60.301507E-03,-7.040201E-03
+327.000E-06,-66.582914E-03,-11.060301E-03
+328.000E-06,-100.502511E-03,+497.487E-06
+329.000E-06,-106.783918E-03,+13.060301E-03
+330.000E-06,-120.603014E-03,+5.020101E-03
+331.000E-06,-126.884421E-03,+10.296482E-03
+332.000E-06,-160.804018E-03,+20.346734E-03
+333.000E-06,-140.703516E-03,+29.140703E-03
+334.000E-06,-160.804018E-03,+49.241206E-03
+335.000E-06,-167.085425E-03,+41.201005E-03
+336.000E-06,-217.336681E-03,+45.221105E-03
+337.000E-06,-241.206028E-03,+54.517587E-03
+338.000E-06,-253.768842E-03,+69.341708E-03
+339.000E-06,-247.487435E-03,+71.854271E-03
+340.000E-06,-261.306530E-03,+81.402009E-03
+341.000E-06,-261.306530E-03,+77.381909E-03
+342.000E-06,-281.407032E-03,+89.442210E-03
+343.000E-06,-287.688439E-03,+97.482411E-03
+344.000E-06,-321.608037E-03,+104.768843E-03
+345.000E-06,-341.708539E-03,+97.482411E-03
+346.000E-06,-378.140699E-03,+109.542712E-03
+347.000E-06,-381.909544E-03,+116.075376E-03
+348.000E-06,-381.909544E-03,+121.603014E-03
+349.000E-06,-422.110548E-03,+124.115577E-03
+350.000E-06,-442.211051E-03,+130.145727E-03
+351.000E-06,-462.311553E-03,+128.135677E-03
+352.000E-06,-482.412055E-03,+133.663315E-03
+353.000E-06,-502.512557E-03,+133.663315E-03
+354.000E-06,-538.944718E-03,+153.010049E-03
+355.000E-06,-542.713562E-03,+145.723617E-03
+356.000E-06,-579.145722E-03,+137.683416E-03
+357.000E-06,-575.376878E-03,+157.783918E-03
+358.000E-06,-603.015069E-03,+161.050250E-03
+359.000E-06,-609.296476E-03,+157.783918E-03
+360.000E-06,-643.216074E-03,+165.824119E-03
+361.000E-06,-675.879390E-03,+157.783918E-03
+362.000E-06,-719.849239E-03,+161.804018E-03
+363.000E-06,-716.080394E-03,+150.999998E-03
+364.000E-06,-739.949741E-03,+165.070350E-03
+365.000E-06,-756.281399E-03,+157.783918E-03
+366.000E-06,-763.819087E-03,+153.763818E-03
+367.000E-06,-790.200997E-03,+144.216079E-03
+368.000E-06,-824.120594E-03,+144.969848E-03
+369.000E-06,-844.221096E-03,+157.783918E-03
+370.000E-06,-880.653257E-03,+145.723617E-03
+371.000E-06,-870.603006E-03,+141.703516E-03
+372.000E-06,-904.522603E-03,+137.683416E-03
+373.000E-06,-917.085417E-03,+133.663315E-03
+374.000E-06,-940.954764E-03,+137.683416E-03
+375.000E-06,-957.286422E-03,+141.703516E-03
+376.000E-06,-984.924613E-03,+129.643215E-03
+377.000E-06,-1.005025115E+00,+125.623114E-03
+378.000E-06,-1.007537678E+00,+110.045225E-03
+379.000E-06,-1.037688431E+00,+105.522612E-03
+380.000E-06,-1.061557778E+00,+97.482411E-03
+381.000E-06,-1.065326622E+00,+95.974873E-03
+382.000E-06,-1.085427124E+00,+96.728642E-03
+383.000E-06,-1.105527626E+00,+91.954773E-03
+384.000E-06,-1.121859284E+00,+90.698492E-03
+385.000E-06,-1.125628129E+00,+73.361808E-03
+386.000E-06,-1.128140691E+00,+73.361808E-03
+387.000E-06,-1.152010038E+00,+67.834170E-03
+388.000E-06,-1.168341696E+00,+45.221105E-03
+389.000E-06,-1.165829133E+00,+25.120603E-03
+390.000E-06,-1.202261294E+00,+30.396985E-03
+391.000E-06,-1.206030138E+00,+33.160804E-03
+392.000E-06,-1.222361796E+00,+21.603015E-03
+393.000E-06,-1.212311545E+00,+19.592965E-03
+394.000E-06,-1.246231142E+00,+8.286432E-03
+395.000E-06,-1.232412047E+00,-9.552764E-03
+396.000E-06,-1.266331645E+00,-18.346733E-03
+397.000E-06,-1.272613052E+00,-31.160804E-03
+398.000E-06,-1.266331645E+00,-31.663316E-03
+399.000E-06,-1.286432147E+00,-48.497487E-03
+400.000E-06,-1.272613052E+00,-62.567838E-03
+401.000E-06,-1.278894459E+00,-72.618090E-03
+402.000E-06,-1.282663303E+00,-82.668341E-03
+403.000E-06,-1.286432147E+00,-88.698491E-03
+404.000E-06,-1.268844208E+00,-94.728642E-03
+405.000E-06,-1.266331645E+00,-92.718592E-03
+406.000E-06,-1.302763805E+00,-103.522612E-03
+407.000E-06,-1.272613052E+00,-115.582913E-03
+408.000E-06,-1.286432147E+00,-132.165828E-03
+409.000E-06,-1.298994961E+00,-139.703516E-03
+410.000E-06,-1.282663303E+00,-146.989948E-03
+411.000E-06,-1.298994961E+00,-167.844219E-03
+412.000E-06,-1.266331645E+00,-171.864320E-03
+413.000E-06,-1.252512549E+00,-175.884420E-03
+414.000E-06,-1.248743705E+00,-188.447234E-03
+415.000E-06,-1.252512549E+00,-204.025123E-03
+416.000E-06,-1.246231142E+00,-215.331656E-03
+417.000E-06,-1.258793956E+00,-214.577887E-03
+418.000E-06,-1.246231142E+00,-218.597988E-03
+419.000E-06,-1.226130640E+00,-220.105525E-03
+420.000E-06,-1.242462298E+00,-232.165827E-03
+421.000E-06,-1.206030138E+00,-242.718590E-03
+422.000E-06,-1.222361796E+00,-251.512560E-03
+423.000E-06,-1.206030138E+00,-262.819093E-03
+424.000E-06,-1.206030138E+00,-260.306530E-03
+425.000E-06,-1.185929636E+00,-266.839193E-03
+426.000E-06,-1.162060289E+00,-276.889444E-03
+427.000E-06,-1.131909536E+00,-277.643213E-03
+428.000E-06,-1.128140691E+00,-276.386932E-03
+429.000E-06,-1.097989938E+00,-281.663314E-03
+430.000E-06,-1.087939687E+00,-284.929645E-03
+431.000E-06,-1.085427124E+00,-289.703514E-03
+432.000E-06,-1.065326622E+00,-296.487434E-03
+433.000E-06,-1.057788933E+00,-300.507534E-03
+434.000E-06,-1.025125617E+00,-296.487434E-03
+435.000E-06,-1.017587929E+00,-301.763816E-03
+436.000E-06,-1.021356773E+00,-311.814067E-03
+437.000E-06,-971.105517E-03,-308.547735E-03
+438.000E-06,-964.824110E-03,-312.567836E-03
+439.000E-06,-951.005015E-03,-320.608037E-03
+440.000E-06,-940.954764E-03,-308.547735E-03
+441.000E-06,-917.085417E-03,-319.100499E-03
+442.000E-06,-866.834162E-03,-308.547735E-03
+443.000E-06,-884.422101E-03,-304.527635E-03
+444.000E-06,-844.221096E-03,-301.010047E-03
+445.000E-06,-844.221096E-03,-297.743715E-03
+446.000E-06,-804.020092E-03,-308.547735E-03
+447.000E-06,-763.819087E-03,-312.567836E-03
+448.000E-06,-746.231148E-03,-308.547735E-03
+449.000E-06,-763.819087E-03,-298.999997E-03
+450.000E-06,-726.130645E-03,-292.467333E-03
+451.000E-06,-703.517580E-03,-294.979896E-03
+452.000E-06,-663.316576E-03,-292.467333E-03
+453.000E-06,-643.216074E-03,-281.663314E-03
+454.000E-06,-645.728636E-03,-283.673364E-03
+455.000E-06,-609.296476E-03,-280.407032E-03
+456.000E-06,-619.346727E-03,-284.427133E-03
+457.000E-06,-582.914567E-03,-277.643213E-03
+458.000E-06,-545.226125E-03,-264.326630E-03
+459.000E-06,-548.994969E-03,-244.226128E-03
+460.000E-06,-522.613060E-03,-252.768841E-03
+461.000E-06,-508.793964E-03,-240.206028E-03
+462.000E-06,-488.693462E-03,-239.452259E-03
+463.000E-06,-462.311553E-03,-230.658289E-03
+464.000E-06,-442.211051E-03,-216.587937E-03
+465.000E-06,-422.110548E-03,-198.497485E-03
+466.000E-06,-418.341704E-03,-187.944722E-03
+467.000E-06,-388.190951E-03,-195.984922E-03
+468.000E-06,-381.909544E-03,-191.964822E-03
+469.000E-06,-347.989946E-03,-185.180902E-03
+470.000E-06,-337.939695E-03,-172.366832E-03
+471.000E-06,-307.788941E-03,-154.276380E-03
+472.000E-06,-304.020097E-03,-143.723616E-03
+473.000E-06,-281.407032E-03,-139.703516E-03
+474.000E-06,-257.537686E-03,-128.145727E-03
+475.000E-06,-247.487435E-03,-119.603014E-03
+476.000E-06,-261.306530E-03,-126.889446E-03
+477.000E-06,-201.005023E-03,-107.542712E-03
+478.000E-06,-201.005023E-03,-106.788944E-03
+479.000E-06,-180.904521E-03,-97.994974E-03
+480.000E-06,-180.904521E-03,-86.688441E-03
+481.000E-06,-180.904521E-03,-81.914572E-03
+482.000E-06,-140.703516E-03,-67.341708E-03
+483.000E-06,-146.984923E-03,-71.361808E-03
+484.000E-06,-140.703516E-03,-50.507537E-03
+485.000E-06,-106.783918E-03,-39.201005E-03
+486.000E-06,-116.834170E-03,-15.080402E-03
+487.000E-06,-106.783918E-03,-8.296482E-03
+488.000E-06,-100.502511E-03,-7.040201E-03
+489.000E-06,-80.402009E-03,-11.060301E-03
+490.000E-06,-46.482412E-03,-3.020100E-03
+491.000E-06,-52.763819E-03,-3.020100E-03
+492.000E-06,-60.301507E-03,+5.522613E-03
+493.000E-06,-40.201005E-03,+21.100502E-03
+494.000E-06,+0.0E+00,+25.120603E-03
+495.000E-06,-26.381909E-03,+33.160804E-03
+496.000E-06,-10.050251E-03,+45.221105E-03
+497.000E-06,-6.281407E-03,+46.477386E-03
+498.000E-06,-2.512563E-03,+53.261306E-03
+499.000E-06,-12.562814E-03,+62.557788E-03
+500.000E-06,-16.331658E-03,+68.587939E-03
+501.000E-06,-6.281407E-03,+77.381909E-03
+502.000E-06,+2.512563E-03,+73.864321E-03
+503.000E-06,+20.100502E-03,+82.658291E-03
+504.000E-06,+20.100502E-03,+97.482411E-03
+505.000E-06,+32.663316E-03,+113.562813E-03
+506.000E-06,+20.100502E-03,+102.005024E-03
+507.000E-06,+32.663316E-03,+114.819094E-03
+508.000E-06,+20.100502E-03,+121.603014E-03
+509.000E-06,+40.201005E-03,+118.839195E-03
+510.000E-06,+22.613065E-03,+114.819094E-03
+511.000E-06,+46.482412E-03,+125.623114E-03
+512.000E-06,+40.201005E-03,+124.869345E-03
+513.000E-06,+20.100502E-03,+122.859295E-03
+514.000E-06,+36.432160E-03,+121.603014E-03
+515.000E-06,+26.381909E-03,+133.663315E-03
+516.000E-06,+40.201005E-03,+125.623114E-03
+517.000E-06,+40.201005E-03,+134.919597E-03
+518.000E-06,+56.532663E-03,+133.663315E-03
+519.000E-06,+20.100502E-03,+138.939697E-03
+520.000E-06,+40.201005E-03,+148.989948E-03
+521.000E-06,+40.201005E-03,+149.743717E-03
+522.000E-06,+42.713567E-03,+157.030149E-03
+523.000E-06,+26.381909E-03,+152.256280E-03
+524.000E-06,+20.100502E-03,+149.743717E-03
+525.000E-06,+52.763819E-03,+150.999998E-03
+526.000E-06,+20.100502E-03,+141.703516E-03
+527.000E-06,+40.201005E-03,+138.939697E-03
+528.000E-06,+2.512563E-03,+134.165828E-03
+529.000E-06,+20.100502E-03,+133.663315E-03
+530.000E-06,+0.0E+00,+132.909546E-03
+531.000E-06,+0.0E+00,+134.919597E-03
+532.000E-06,+20.100502E-03,+144.969848E-03
+533.000E-06,+12.562814E-03,+140.195978E-03
+534.000E-06,+0.0E+00,+132.909546E-03
+535.000E-06,+20.100502E-03,+125.623114E-03
+536.000E-06,+20.100502E-03,+140.949747E-03
+537.000E-06,+0.0E+00,+124.115577E-03
+538.000E-06,+16.331658E-03,+125.623114E-03
+539.000E-06,+0.0E+00,+117.582913E-03
+540.000E-06,+0.0E+00,+109.542712E-03
+541.000E-06,+20.100502E-03,+97.482411E-03
+542.000E-06,-16.331658E-03,+93.462311E-03
+543.000E-06,-12.562814E-03,+90.698492E-03
+544.000E-06,+0.0E+00,+104.015074E-03
+545.000E-06,-20.100502E-03,+97.482411E-03
+546.000E-06,+0.0E+00,+89.442210E-03
+547.000E-06,+0.0E+00,+89.442210E-03
+548.000E-06,-2.512563E-03,+88.688441E-03
+549.000E-06,-26.381909E-03,+73.361808E-03
+550.000E-06,-20.100502E-03,+61.301507E-03
+551.000E-06,-26.381909E-03,+61.301507E-03
+552.000E-06,-36.432160E-03,+65.321607E-03
+553.000E-06,-40.201005E-03,+69.341708E-03
+554.000E-06,-22.613065E-03,+49.743718E-03
+555.000E-06,-20.100502E-03,+55.773869E-03
+556.000E-06,-2.512563E-03,+33.160804E-03
+557.000E-06,-46.482412E-03,+37.180904E-03
+558.000E-06,-26.381909E-03,+25.120603E-03
+559.000E-06,-52.763819E-03,+29.140703E-03
+560.000E-06,-40.201005E-03,+21.603015E-03
+561.000E-06,-40.201005E-03,+19.592965E-03
+562.000E-06,-40.201005E-03,+8.286432E-03
+563.000E-06,-20.100502E-03,+3.512563E-03
+564.000E-06,-20.100502E-03,-2.266332E-03
+565.000E-06,-40.201005E-03,-3.020100E-03
+566.000E-06,-40.201005E-03,-15.582914E-03
+567.000E-06,-20.100502E-03,-12.316583E-03
+568.000E-06,-20.100502E-03,-30.407035E-03
+569.000E-06,-40.201005E-03,-27.140703E-03
+570.000E-06,-22.613065E-03,-31.160804E-03
+571.000E-06,-40.201005E-03,-35.180904E-03
+572.000E-06,-36.432160E-03,-27.643216E-03
+573.000E-06,-20.100502E-03,-31.160804E-03
+574.000E-06,-22.613065E-03,-43.221105E-03
+575.000E-06,-20.100502E-03,-52.517587E-03
+576.000E-06,-42.713567E-03,-51.261306E-03
+577.000E-06,-32.663316E-03,-55.281406E-03
+578.000E-06,-20.100502E-03,-51.261306E-03
+579.000E-06,-6.281407E-03,-57.793969E-03
+580.000E-06,-16.331658E-03,-51.261306E-03
+581.000E-06,-26.381909E-03,-64.577889E-03
+582.000E-06,-32.663316E-03,-62.567838E-03
+583.000E-06,-32.663316E-03,-59.301507E-03
+584.000E-06,-36.432160E-03,-66.587939E-03
+585.000E-06,+6.281407E-03,-71.361808E-03
+586.000E-06,-16.331658E-03,-70.608039E-03
+587.000E-06,+6.281407E-03,-77.894471E-03
+588.000E-06,-22.613065E-03,-79.402009E-03
+589.000E-06,+0.0E+00,-75.381909E-03
+590.000E-06,+0.0E+00,-83.422110E-03
+591.000E-06,-6.281407E-03,-80.658291E-03
+592.000E-06,-2.512563E-03,-75.381909E-03
+593.000E-06,+0.0E+00,-75.381909E-03
+594.000E-06,+36.432160E-03,-64.577889E-03
+595.000E-06,+6.281407E-03,-79.402009E-03
+596.000E-06,+2.512563E-03,-83.924622E-03
+597.000E-06,-6.281407E-03,-83.422110E-03
+598.000E-06,+2.512563E-03,-79.402009E-03
+599.000E-06,-12.562814E-03,-89.954773E-03
+600.000E-06,+16.331658E-03,-83.422110E-03
+601.000E-06,-6.281407E-03,-75.381909E-03
+602.000E-06,-2.512563E-03,-63.321607E-03
+603.000E-06,+0.0E+00,-69.854271E-03
+604.000E-06,+16.331658E-03,-73.874371E-03
+605.000E-06,+6.281407E-03,-57.793969E-03
+606.000E-06,+16.331658E-03,-63.321607E-03
+607.000E-06,+12.562814E-03,-67.341708E-03
+608.000E-06,+2.512563E-03,-71.864321E-03
+609.000E-06,-6.281407E-03,-76.638190E-03
+610.000E-06,-16.331658E-03,-81.914572E-03
+611.000E-06,+0.0E+00,-67.341708E-03
+612.000E-06,-20.100502E-03,-59.301507E-03
+613.000E-06,+20.100502E-03,-69.854271E-03
+614.000E-06,+0.0E+00,-71.361808E-03
+615.000E-06,+0.0E+00,-61.814070E-03
+616.000E-06,+0.0E+00,-58.547738E-03
+617.000E-06,+0.0E+00,-44.477386E-03
+618.000E-06,+16.331658E-03,-43.723618E-03
+619.000E-06,-6.281407E-03,-47.241205E-03
+620.000E-06,+12.562814E-03,-47.743718E-03
+621.000E-06,+12.562814E-03,-40.457286E-03
+622.000E-06,-2.512563E-03,-39.201005E-03
+623.000E-06,+12.562814E-03,-36.437185E-03
+624.000E-06,-20.100502E-03,-27.643216E-03
+625.000E-06,-12.562814E-03,-37.693467E-03
+626.000E-06,-16.331658E-03,-34.427135E-03
+627.000E-06,-6.281407E-03,-23.120603E-03
+628.000E-06,-20.100502E-03,-22.366834E-03
+629.000E-06,-46.482412E-03,-28.396985E-03
+630.000E-06,-22.613065E-03,-31.663316E-03
+631.000E-06,-32.663316E-03,-33.673366E-03
+632.000E-06,-36.432160E-03,-15.080402E-03
+633.000E-06,-12.562814E-03,-27.140703E-03
+634.000E-06,-36.432160E-03,-19.100502E-03
+635.000E-06,-32.663316E-03,-17.592965E-03
+636.000E-06,-16.331658E-03,-19.603015E-03
+637.000E-06,-40.201005E-03,-11.060301E-03
+638.000E-06,-60.301507E-03,-3.020100E-03
+639.000E-06,-52.763819E-03,-19.100502E-03
+640.000E-06,-40.201005E-03,-15.080402E-03
+641.000E-06,-26.381909E-03,-11.060301E-03
+642.000E-06,-40.201005E-03,+5.522613E-03
+643.000E-06,-46.482412E-03,+1.000000E-03
+644.000E-06,-40.201005E-03,+4.266332E-03
+645.000E-06,-52.763819E-03,+6.276382E-03
+646.000E-06,-72.864321E-03,+9.040201E-03
+647.000E-06,-46.482412E-03,+13.060301E-03
+648.000E-06,-40.201005E-03,+8.286432E-03
+649.000E-06,-40.201005E-03,+19.592965E-03
+650.000E-06,-60.301507E-03,+17.582914E-03
+651.000E-06,-66.582914E-03,+11.552764E-03
+652.000E-06,-46.482412E-03,+13.562814E-03
+653.000E-06,-60.301507E-03,+9.040201E-03
+654.000E-06,-60.301507E-03,+11.552764E-03
+655.000E-06,-60.301507E-03,+13.060301E-03
+656.000E-06,-60.301507E-03,+13.562814E-03
+657.000E-06,-66.582914E-03,+11.552764E-03
+658.000E-06,-76.633165E-03,+5.522613E-03
+659.000E-06,-92.964823E-03,+13.060301E-03
+660.000E-06,-96.733667E-03,+9.542714E-03
+661.000E-06,-80.402009E-03,+13.060301E-03
+662.000E-06,-62.814070E-03,+17.080402E-03
+663.000E-06,-72.864321E-03,+10.296482E-03
+664.000E-06,-96.733667E-03,+21.100502E-03
+665.000E-06,-92.964823E-03,+11.552764E-03
+666.000E-06,-82.914572E-03,+8.286432E-03
+667.000E-06,-86.683416E-03,+18.336683E-03
+668.000E-06,-42.713567E-03,+25.120603E-03
+669.000E-06,-66.582914E-03,+33.160804E-03
+670.000E-06,-60.301507E-03,+25.120603E-03
+671.000E-06,-86.683416E-03,+25.120603E-03
+672.000E-06,-66.582914E-03,+24.366834E-03
+673.000E-06,-80.402009E-03,+17.080402E-03
+674.000E-06,-80.402009E-03,+36.427135E-03
+675.000E-06,-66.582914E-03,+31.653266E-03
+676.000E-06,-76.633165E-03,+13.060301E-03
+677.000E-06,-60.301507E-03,+23.613065E-03
+678.000E-06,-62.814070E-03,+5.020101E-03
+679.000E-06,-60.301507E-03,+14.316583E-03
+680.000E-06,-76.633165E-03,-6.286432E-03
+681.000E-06,-72.864321E-03,+2.256281E-03
+682.000E-06,-100.502511E-03,+13.562814E-03
+683.000E-06,-80.402009E-03,+17.080402E-03
+684.000E-06,-60.301507E-03,+12.306533E-03
+685.000E-06,-80.402009E-03,+5.020101E-03
+686.000E-06,-76.633165E-03,+9.040201E-03
+687.000E-06,-72.864321E-03,+3.512563E-03
+688.000E-06,-80.402009E-03,+9.040201E-03
+689.000E-06,-92.964823E-03,+9.040201E-03
+690.000E-06,-92.964823E-03,+21.100502E-03
+691.000E-06,-80.402009E-03,+7.532663E-03
+692.000E-06,-76.633165E-03,+9.542714E-03
+693.000E-06,-72.864321E-03,+9.040201E-03
+694.000E-06,-92.964823E-03,+8.286432E-03
+695.000E-06,-60.301507E-03,+7.532663E-03
+696.000E-06,-60.301507E-03,-10.306532E-03
+697.000E-06,-46.482412E-03,-7.040201E-03
+698.000E-06,-42.713567E-03,+1.000000E-03
+699.000E-06,-60.301507E-03,-7.040201E-03
+700.000E-06,-40.201005E-03,-11.562814E-03
+701.000E-06,-52.763819E-03,-1.512563E-03
+702.000E-06,-56.532663E-03,-2.266332E-03
+703.000E-06,-46.482412E-03,-16.336683E-03
+704.000E-06,-42.713567E-03,-7.542713E-03
+705.000E-06,-40.201005E-03,-3.020100E-03
+706.000E-06,-36.432160E-03,-7.040201E-03
+707.000E-06,-46.482412E-03,-8.296482E-03
+708.000E-06,-60.301507E-03,-11.060301E-03
+709.000E-06,-40.201005E-03,-12.316583E-03
+710.000E-06,-40.201005E-03,-14.326633E-03
+711.000E-06,-32.663316E-03,-21.613065E-03
+712.000E-06,-40.201005E-03,-19.100502E-03
+713.000E-06,-46.482412E-03,-15.080402E-03
+714.000E-06,-36.432160E-03,-15.080402E-03
+715.000E-06,-40.201005E-03,-7.040201E-03
+716.000E-06,-36.432160E-03,-10.306532E-03
